PG mapping,consistency_bin_2,consistency_bin_3,consistency_bin_4,consistency_bin_5,consistency_bin_6,consistency_bin_7,consistency_bin_8,consistency_bin_9,consistency_bin_10,consistency_bin_11,consistency_bin_12,consistency_bin_13,consistency_bin_14,consistency_bin_15,consistency_bin_16,consistency_bin_17,consistency_bin_18,consistency_bin_19,consistency_bin_20,consistency_bin_21,consistency_bin_22,consistency_bin_23,consistency_bin_24
ə-ei,0,0,0,0,0,0,0,2.11864406779661e-4,1.7809439002671417e-4,1.6339869281045753e-4,1.5552099533437013e-4,3.0511060259344014e-4,3.003003003003003e-4,2.9806259314456036e-4,2.9607698001480384e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4
ə-eo,0,0,0,0,0,4.618937644341802e-4,5.641748942172073e-4,4.23728813559322e-4,7.123775601068567e-4,6.535947712418301e-4,6.220839813374805e-4,6.102212051868803e-4,6.006006006006006e-4,5.961251862891207e-4,5.921539600296077e-4,5.908419497784343e-4,5.908419497784343e-4,5.908419497784343e-4,5.908419497784343e-4,5.908419497784343e-4,5.908419497784343e-4,5.908419497784343e-4,5.908419497784343e-4
ə-eou,0,0,0,0,0,0,0,2.11864406779661e-4,3.5618878005342833e-4,3.2679738562091506e-4,3.1104199066874026e-4,3.0511060259344014e-4,3.003003003003003e-4,2.9806259314456036e-4,2.9607698001480384e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4
ə-ha,0,0,0,0,0,0,0,0,0,0,0,0.00120481927710843,0.00115606936416184,0.00112359550561797,0.00112359550561797,0.00111111111111111,0.00111111111111111,0.00111111111111111,0.00111111111111111,0.00111111111111111,0.00111111111111111,0.00111111111111111,0.00111111111111111
ə-he,0,0,0,0,0,0,0,0,0,0,0,0,0.00115606936416184,0.00112359550561797,0.00112359550561797,0.00111111111111111,0.00111111111111111,0.00111111111111111,0.00111111111111111,0.00111111111111111,0.00111111111111111,0.00111111111111111,0.00111111111111111
ə-hi,0,0,0,0,0,0,0,0,0,0,0.00125,0.00120481927710843,0.00115606936416184,0.00112359550561797,0.00112359550561797,0.00111111111111111,0.00111111111111111,0.00111111111111111,0.00111111111111111,0.00111111111111111,0.00111111111111111,0.00111111111111111,0.00111111111111111
ə-ho,0,0,0,0,0,0,0,4.807692307692308e-4,3.868471953578337e-4,3.3112582781456954e-4,3.048780487804878e-4,2.844950213371266e-4,2.758620689655172e-4,2.677376171352075e-4,2.642007926023778e-4,2.610966057441253e-4,2.607561929595828e-4,2.607561929595828e-4,2.607561929595828e-4,2.607561929595828e-4,2.607561929595828e-4,2.607561929595828e-4,2.607561929595828e-4
ə-i,0,0,0.04,0.03192848020434227,0.04056497175141242,0.04422875046431628,0.0503242534904277,0.05459893919639682,0.05674873967870151,0.05855369432541228,0.05865095019534955,0.06015648964837021,0.06005869413363932,0.05915073747996893,0.05902271612868615,0.05881502078959762,0.05875578896508722,0.05875578896508722,0.05875578896508722,0.05875578896508722,0.05875578896508722,0.05875578896508722,0.05875578896508722
ə-i_e,0,0,0,0,9.523809523809524e-4,0.00184757505773672,0.00169252468265162,0.00190677966101694,0.00231522707034728,0.00277777777777777,0.00295489891135303,0.00289855072463768,0.003003003003003,0.0029806259314456,0.00296076980014803,0.00295420974889217,0.00295420974889217,0.00295420974889217,0.00295420974889217,0.00295420974889217,0.00295420974889217,0.00295420974889217,0.00295420974889217
ə-ia,0,0,0,0,0,0,0,0,0,0.0032263542197317,0.00775261324041811,0.00723565670934091,0.00661233019853709,0.00636071795271701,0.00629763235443552,0.00618257056997881,0.00618188974440973,0.00618188974440973,0.00618188974440973,0.00618188974440973,0.00618188974440973,0.00618188974440973,0.00618188974440973
ə-ia_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ə-ie,0,0,0,0,0,4.618937644341802e-4,8.462623413258111e-4,8.47457627118644e-4,7.123775601068567e-4,9.80392156862745e-4,0.00108864696734059,0.00106788710907704,0.00105105105105105,0.00104321907600596,0.00103626943005181,0.00103397341211226,0.00103397341211226,0.00103397341211226,0.00103397341211226,0.00103397341211226,0.00103397341211226,0.00103397341211226,0.00103397341211226
ə-o,0,0,0.0953846153846154,0.14498084291187738,0.1343297380585516,0.12976566159014197,0.12439435766276286,0.12946633874599975,0.13750038451125007,0.1357481517795004,0.13381169089071315,0.13373515669561922,0.1320463769280542,0.13092377545523323,0.13060547509837592,0.12992936943762673,0.12986503142134817,0.12986503142134817,0.12986503142134817,0.12986503142134817,0.12986503142134817,0.12986503142134817,0.12986503142134817
ə-o_e,0,0,0,0,9.523809523809524e-4,0.00138568129330254,0.00112834978843441,0.00127118644067796,0.00106856634016028,9.80392156862745e-4,0.00108864696734059,0.00106788710907704,0.00105105105105105,0.00104321907600596,0.00103626943005181,0.00103397341211226,0.00103397341211226,0.00103397341211226,0.00103397341211226,0.00103397341211226,0.00103397341211226,0.00103397341211226,0.00103397341211226
ə-oi,0,0,0,0,0,0,0,0,0,3.3112582781456954e-4,3.048780487804878e-4,2.844950213371266e-4,2.758620689655172e-4,5.35475234270415e-4,5.284015852047556e-4,5.221932114882506e-4,5.215123859191656e-4,5.215123859191656e-4,5.215123859191656e-4,5.215123859191656e-4,5.215123859191656e-4,5.215123859191656e-4,5.215123859191656e-4
ə-oi_e,0,0,0,0,0,4.618937644341802e-4,2.8208744710860365e-4,2.11864406779661e-4,1.7809439002671417e-4,1.6339869281045753e-4,1.5552099533437013e-4,1.5255530129672007e-4,1.5015015015015014e-4,1.4903129657228018e-4,1.4803849000740192e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4,1.4771048744460858e-4
ə-on,0,0,0,0,0,0,0,0,0,3.3112582781456954e-4,3.048780487804878e-4,2.844950213371266e-4,2.758620689655172e-4,2.677376171352075e-4,2.642007926023778e-4,2.610966057441253e-4,2.607561929595828e-4,2.607561929595828e-4,2.607561929595828e-4,2.607561929595828e-4,2.607561929595828e-4,2.607561929595828e-4,2.607561929595828e-4
ə-ou,0,0,0,0.00229885057471264,0.02008658008658008,0.01750329731853981,0.02243560008294959,0.02446544980443285,0.0250933418207527,0.0239388823962256,0.02448545309714372,0.02377130514761128,0.02551630043437897,0.02771573688492422,0.02796986798299112,0.02880903437964809,0.02880767272850992,0.02880767272850992,0.02880767272850992,0.02880767272850992,0.02880767272850992,0.02880767272850992,0.02880767272850992
ə-u,0,0,0.00769230769230769,0.0160919540229885,0.04548340548340548,0.05987790032372823,0.04724633037401479,0.04417111137450121,0.04225792779917033,0.04427102224673385,0.04312379827220981,0.04220089704783238,0.0418387882101755,0.04282561063470269,0.04275868291998121,0.0426732781530984,0.04266272535677758,0.04266272535677758,0.04266272535677758,0.04266272535677758,0.04266272535677758,0.04266272535677758,0.04266272535677758
ə-u_e,0,0,0,0.00229885057471264,0.00285714285714285,0.00138568129330254,8.462623413258111e-4,8.47457627118644e-4,7.123775601068567e-4,6.535947712418301e-4,6.220839813374805e-4,7.627765064836002e-4,9.009009009009008e-4,8.941877794336811e-4,8.882309400444115e-4,8.862629246676514e-4,8.862629246676514e-4,8.862629246676514e-4,8.862629246676514e-4,8.862629246676514e-4,8.862629246676514e-4,8.862629246676514e-4,8.862629246676514e-4
ə-ua,0,0,0,0,0,0,0,9.615384615384616e-4,7.736943907156673e-4,6.622516556291391e-4,6.097560975609756e-4,5.689900426742532e-4,5.517241379310344e-4,5.35475234270415e-4,5.284015852047556e-4,5.221932114882506e-4,5.215123859191656e-4,5.215123859191656e-4,5.215123859191656e-4,5.215123859191656e-4,5.215123859191656e-4,5.215123859191656e-4,5.215123859191656e-4
ə-ui,0,0,0,0,9.523809523809524e-4,4.618937644341802e-4,2.8208744710860365e-4,2.11864406779661e-4,1.7809439002671417e-4,3.2679738562091506e-4,3.1104199066874026e-4,3.0511060259344014e-4,3.003003003003003e-4,2.9806259314456036e-4,2.9607698001480384e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4,2.9542097488921e-4
ə-y,0,0,0,0,0,0,7.2992700729927e-4,4.807692307692308e-4,3.868471953578337e-4,0.00115677617625416,0.00137503319045632,0.00157503040798235,0.00180532256394325,0.00175545699938352,0.00173324324562166,0.00171429012190936,0.0017122476452021,0.0017122476452021,0.0017122476452021,0.0017122476452021,0.0017122476452021,0.0017122476452021,0.0017122476452021
ɚ-_e,0,0,0,0,0,4.246284501061571e-4,2.7247956403269756e-4,2.207505518763797e-4,3.933136676499509e-4,3.6563071297989033e-4,3.502626970227671e-4,3.4393809114359415e-4,3.389830508474576e-4,5.020920502092051e-4,5.008347245409015e-4,5.008347245409015e-4,5.008347245409015e-4,5.008347245409015e-4,5.008347245409015e-4,5.008347245409015e-4,5.008347245409015e-4,5.008347245409015e-4,5.008347245409015e-4
ɚ-a,0,0,0,0.00341880341880341,0.01891102257636122,0.0164846830451926,0.02062007511598792,0.02569536423841059,0.02379941002949852,0.02606282200432109,0.02915031100911891,0.02881501668682688,0.0280883578771881,0.02827628781123533,0.02841347601193245,0.02841347601193245,0.02841347601193245,0.02841347601193245,0.02841347601193245,0.02841347601193245,0.02841347601193245,0.02841347601193245,0.02841347601193245
ɚ-a_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɚ-au,0,0,0,0,7.968127490039841e-4,4.246284501061571e-4,2.7247956403269756e-4,2.207505518763797e-4,1.9665683382497545e-4,1.8281535648994517e-4,1.7513134851138354e-4,1.7196904557179707e-4,1.694915254237288e-4,1.6736401673640166e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4
ɚ-e,0,0.1,0.3310344827586207,0.23623931623931624,0.24191235059760957,0.27526539278131634,0.2791442668826865,0.2731567328918322,0.26769714847590953,0.2621106863885657,0.25374720695694186,0.25069006222947665,0.27655586147667277,0.2759098080052878,0.2759494836152654,0.2759494836152654,0.2759494836152654,0.2759494836152654,0.2759494836152654,0.2759494836152654,0.2759494836152654,0.2759494836152654,0.2759494836152654
ɚ-e_e,0,0,0,0.0017094017094017,7.968127490039841e-4,0.00127388535031847,0.00163487738419618,0.00154525386313465,0.00216322517207473,0.00255941499085923,0.00262697022767075,0.00596936619205153,0.00582106140594609,0.00578914877563619,0.00578286214729467,0.00578286214729467,0.00578286214729467,0.00578286214729467,0.00578286214729467,0.00578286214729467,0.00578286214729467,0.00578286214729467,0.00578286214729467
ɚ-ea,0,0,0,0.00683760683760683,0.20318725099601592,0.20254777070063695,0.20245231607629427,0.13532008830022074,0.08787751088636045,0.09612861598021293,0.08631210249792606,0.08627415486265103,0.0749306625577812,0.07490300494484595,0.07489755653361664,0.07489755653361664,0.07489755653361664,0.07489755653361664,0.07489755653361664,0.07489755653361664,0.07489755653361664,0.07489755653361664,0.07489755653361664
ɚ-ea_e,0,0,0,0,0,0,0,2.207505518763797e-4,1.9665683382497545e-4,3.6563071297989033e-4,3.502626970227671e-4,3.4393809114359415e-4,3.389830508474576e-4,3.347280334728033e-4,3.33889816360601e-4,3.33889816360601e-4,3.33889816360601e-4,3.33889816360601e-4,3.33889816360601e-4,3.33889816360601e-4,3.33889816360601e-4,3.33889816360601e-4,3.33889816360601e-4
ɚ-eu,0,0,0,0,0,0,0,0,0,7.312614259597807e-4,7.005253940455342e-4,8.598452278589854e-4,0.00101694915254237,0.00133891213389121,0.0013355592654424,0.0013355592654424,0.0013355592654424,0.0013355592654424,0.0013355592654424,0.0013355592654424,0.0013355592654424,0.0013355592654424,0.0013355592654424
ɚ-he,0,0,0,0,0,4.246284501061571e-4,2.7247956403269756e-4,0.0224429727740986,0.01448237111953926,0.01194752123884288,0.01070144713798506,0.01069828483504548,0.00926040061633282,0.00925827310764549,0.00925785399908939,0.00925785399908939,0.00925785399908939,0.00925785399908939,0.00925785399908939,0.00925785399908939,0.00925785399908939,0.00925785399908939,0.00925785399908939
ɚ-i,0,0.03333333333333333,0.03448275862068965,0.02051282051282051,0.0199203187250996,0.01528662420382165,0.0108991825613079,0.01015452538631346,0.01022615535889872,0.01060329067641681,0.03553418239723349,0.03544848100401696,0.03230796433352699,0.03233916779427446,0.03231192573812788,0.03231192573812788,0.03231192573812788,0.03231192573812788,0.03231192573812788,0.03231192573812788,0.03231192573812788,0.03231192573812788,0.03231192573812788
ɚ-i_e,0,0,0,0,0,0,0,0,0,0,0,0,1.694915254237288e-4,1.6736401673640166e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4
ɚ-o,0,0.03333333333333333,0.02068965517241379,0.02393162393162393,0.02310756972111553,0.02335456475583864,0.02856616834818469,0.05807211184694629,0.06718696446130075,0.06074397051491363,0.06158648024130621,0.06156154336465645,0.05830407436409104,0.05817358716460164,0.05811449285819137,0.05811449285819137,0.05811449285819137,0.05811449285819137,0.05811449285819137,0.05811449285819137,0.05811449285819137,0.05811449285819137,0.05811449285819137
ɚ-o_e,0,0.03333333333333333,0.00689655172413793,0.0017094017094017,0.00159362549800796,8.492569002123143e-4,5.449591280653951e-4,4.415011037527594e-4,3.933136676499509e-4,3.6563071297989033e-4,3.502626970227671e-4,3.4393809114359415e-4,3.389830508474576e-4,3.347280334728033e-4,3.33889816360601e-4,3.33889816360601e-4,3.33889816360601e-4,3.33889816360601e-4,3.33889816360601e-4,3.33889816360601e-4,3.33889816360601e-4,3.33889816360601e-4,3.33889816360601e-4
ɚ-oa,0,0,0,0,0,4.246284501061571e-4,2.7247956403269756e-4,2.207505518763797e-4,1.9665683382497545e-4,1.8281535648994517e-4,1.7513134851138354e-4,1.7196904557179707e-4,1.694915254237288e-4,1.6736401673640166e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4
ɚ-ou,0,0,0,0,0,4.246284501061571e-4,0.00163487738419618,0.00242825607064017,0.00216322517207473,0.00274223034734917,0.00262697022767075,0.00292347377472055,0.00305084745762711,0.00301255230125523,0.0030050083472454,0.0030050083472454,0.0030050083472454,0.0030050083472454,0.0030050083472454,0.0030050083472454,0.0030050083472454,0.0030050083472454,0.0030050083472454
ɚ-ou_e,0,0,0,0,0,0,0,0,0,0,0,0,1.694915254237288e-4,1.6736401673640166e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4,1.669449081803005e-4
ɚ-r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɚ-u,0,0,0.00689655172413793,0.10393162393162396,0.0841965471447543,0.05729451016075219,0.04578393107003461,0.0627961736571008,0.10008877651355529,0.10363655916080908,0.09545421316441052,0.09522743711662676,0.09038647098941624,0.09052759573234229,0.09048861863662488,0.09048861863662488,0.09048861863662488,0.09048861863662488,0.09048861863662488,0.09048861863662488,0.09048861863662488,0.09048861863662488,0.09048861863662488
ɚ-u_e,0,0,0,0.0017094017094017,0.0047808764940239,0.00509554140127388,0.00735694822888283,0.00684326710816777,0.02274195814018823,0.02072265835036025,0.01963314591206563,0.01946870615920713,0.01790446841294299,0.01796120197793838,0.01793898922446502,0.01793898922446502,0.01793898922446502,0.01793898922446502,0.01793898922446502,0.01793898922446502,0.01793898922446502,0.01793898922446502,0.01793898922446502
ɚ-y,0,0,0,0,7.968127490039841e-4,4.246284501061571e-4,2.7247956403269756e-4,2.207505518763797e-4,1.9665683382497545e-4,5.484460694698354e-4,5.253940455341507e-4,6.878761822871883e-4,6.779661016949152e-4,6.694560669456066e-4,6.67779632721202e-4,6.67779632721202e-4,6.67779632721202e-4,6.67779632721202e-4,6.67779632721202e-4,6.67779632721202e-4,6.67779632721202e-4,6.67779632721202e-4,6.67779632721202e-4
ɛ-a,0,0,0.04869565217391304,0.07896825396825397,0.05125541125541125,0.05905761921359691,0.05596594021687137,0.05166243075920496,0.07452248207307885,0.06901060548212075,0.08325300267569725,0.07888865175848253,0.07602234069560802,0.08510800298932175,0.08473168153592987,0.0848649644612796,0.08478231502294656,0.08478231502294656,0.08478231502294656,0.08478231502294656,0.08478231502294656,0.08478231502294656,0.08478231502294656
ɛ-a_e,0,0,0,0.00833333333333333,0.01212121212121212,0.0112781954887218,0.01052631578947368,0.01161290322580645,0.01163227016885553,0.01120543293718166,0.01093247588424437,0.01059190031152648,0.01046153846153846,0.01041347626339969,0.01039755351681957,0.01038167938931297,0.01038167938931297,0.01038167938931297,0.01038167938931297,0.01038167938931297,0.01038167938931297,0.01038167938931297,0.01038167938931297
ɛ-aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɛ-ae,0,0,0,0,0,0,0,0,0.00185185185185185,0.00165289256198347,0.0015267175572519,0.00149253731343283,0.00139860139860139,0.00138888888888888,0.00273972602739726,0.00272108843537414,0.00272108843537414,0.00272108843537414,0.00272108843537414,0.00272108843537414,0.00272108843537414,0.00272108843537414,0.00272108843537414
ɛ-ah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɛ-ai,0,0,0.12608695652173912,0.06412698412698412,0.03567099567099567,0.03133184783149927,0.0263601314689386,0.02291951775822743,0.02165531522044236,0.02049728567303567,0.01920130638129705,0.01866486217695144,0.01825147130097625,0.01812901023550012,0.01799171764780708,0.01790696851812967,0.01790114813514847,0.01790114813514847,0.01790114813514847,0.01790114813514847,0.01790114813514847,0.01790114813514847,0.01790114813514847
ɛ-ai_e,0,0,0,0,0,0,5.54016620498615e-4,4.301075268817204e-4,3.75234521575985e-4,3.3955857385398983e-4,3.215434083601286e-4,3.1152647975077883e-4,3.076923076923077e-4,3.0627871362940275e-4,3.058103975535168e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4
ɛ-ay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɛ-aye,0,0,0,0,0.00121212121212121,7.518796992481202e-4,5.54016620498615e-4,4.301075268817204e-4,3.75234521575985e-4,3.3955857385398983e-4,3.215434083601286e-4,3.1152647975077883e-4,3.076923076923077e-4,3.0627871362940275e-4,3.058103975535168e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4
ɛ-e,0.2,0.4,0.3617391304347826,0.34500000000000003,0.3960173160173161,0.3984800577602948,0.6219225114279958,0.6339732811990877,0.6167475387247053,0.6065252848547866,0.6003429783368911,0.5804166825753619,0.5872219991229891,0.5714340649012607,0.5706396188947395,0.5709050722844731,0.5710377770164444,0.5710377770164444,0.5710377770164444,0.5710377770164444,0.5710377770164444,0.5710377770164444,0.5710377770164444
ɛ-e_e,0,0,0,0.03968253968253968,0.04848484848484848,0.04536340852130326,0.03306152705707932,0.03333333333333334,0.03092557848655409,0.0494770517335728,0.04487657805813962,0.07093172322632499,0.06797202797202798,0.0751790379245113,0.0752897313254823,0.07518158408401529,0.07518158408401529,0.07518158408401529,0.07518158408401529,0.07518158408401529,0.07518158408401529,0.07518158408401529,0.07518158408401529
ɛ-ea,0,0,0.05478260869565217,0.05833333333333333,0.04519480519480519,0.04450032365682418,0.04443769842775648,0.03856109481915933,0.03526520184537828,0.03270485211330533,0.03142108576192178,0.03084349956005802,0.03073115003808073,0.03047285988684911,0.03037567802852742,0.0302430209831471,0.03020693460866366,0.03020693460866366,0.03020693460866366,0.03020693460866366,0.03020693460866366,0.03020693460866366,0.03020693460866366
ɛ-ea_e,0,0,0,0,0,0,0,4.301075268817204e-4,3.75234521575985e-4,3.3955857385398983e-4,3.215434083601286e-4,3.1152647975077883e-4,3.076923076923077e-4,3.0627871362940275e-4,3.058103975535168e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4,3.053435114503817e-4
ɛ-eh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɛ-ei,0,0,0,0,0.00242424242424242,0.00150375939849624,0.00110803324099723,8.602150537634409e-4,0.00135837177871428,0.0017871503887052,0.00170128787492131,0.00164086466433616,0.0016054836252856,0.00159055253728325,0.00158485680483939,0.00157687059777999,0.00157454244458751,0.00157454244458751,0.00157454244458751,0.00157454244458751,0.00157454244458751,0.00157454244458751,0.00157454244458751
ɛ-eo,0,0,0,0,0,0.00132450331125827,9.1324200913242e-4,0.00145454545454545,0.00121580547112462,0.00110803324099723,0.00105820105820105,0.0010178117048346,9.9009900990099e-4,9.779951100244498e-4,9.7323600973236e-4,9.66183574879227e-4,9.63855421686747e-4,9.63855421686747e-4,9.63855421686747e-4,9.63855421686747e-4,9.63855421686747e-4,9.63855421686747e-4,9.63855421686747e-4
ɛ-hei,0,0,0,0,0,0,0,0,0,0.00165289256198347,0.0015267175572519,0.00149253731343283,0.00139860139860139,0.00138888888888888,0.00136986301369863,0.00136054421768707,0.00136054421768707,0.00136054421768707,0.00136054421768707,0.00136054421768707,0.00136054421768707,0.00136054421768707,0.00136054421768707
ɛ-ie,0,0,0.00869565217391304,0.00555555555555555,0.00242424242424242,0.0037593984962406,0.00277008310249307,0.0021505376344086,0.00187617260787992,0.00169779286926994,0.00160771704180064,0.00155763239875389,0.00153846153846153,0.00153139356814701,0.00152905198776758,0.0015267175572519,0.0015267175572519,0.0015267175572519,0.0015267175572519,0.0015267175572519,0.0015267175572519,0.0015267175572519,0.0015267175572519
ɛ-u,0,0,0,0,0.00519480519480519,0.00264900662251655,0.00182648401826484,0.00218181818181818,0.00182370820668693,0.00166204986149584,0.00158730158730158,0.0015267175572519,0.00148514851485148,0.00146699266503667,0.00145985401459854,0.00144927536231884,0.00144578313253012,0.00144578313253012,0.00144578313253012,0.00144578313253012,0.00144578313253012,0.00144578313253012,0.00144578313253012
ɪ-a,0,0,0,0,0,0,0.0063534318292737,0.00565251558663088,0.00500014720602956,0.00450721966205837,0.00440106215896763,0.00431297151909508,0.00422957241448674,0.00390145993434274,0.00389800958192627,0.00389679925176882,0.00389664052236595,0.00389664052236595,0.00389664052236595,0.00389664052236595,0.00389664052236595,0.00389664052236595,0.00389664052236595
ɪ-a_e,0,0,0.00625,0.00138888888888888,0.0032258064516129,0.01205699671172816,0.02257420471183282,0.04032043530834341,0.04610021786492375,0.046,0.04531092436974789,0.04839064161644806,0.04764661807778762,0.04402422444691632,0.0440078888169856,0.04399164054336468,0.0439862437436669,0.0439862437436669,0.0439862437436669,0.0439862437436669,0.0439862437436669,0.0439862437436669,0.0439862437436669
ɪ-e,0,0,0.0125,0.0757070707070707,0.07891981566820276,0.12094169937620045,0.13898263112578713,0.14666575697648349,0.14284672372907667,0.14566451612903225,0.14801054553443588,0.1471935716206275,0.14753132293464755,0.1475261960270417,0.14681259134675365,0.14662726943969057,0.14661631711089212,0.14661631711089212,0.14661631711089212,0.14661631711089212,0.14661631711089212,0.14661631711089212,0.14661631711089212
ɪ-e_e,0,0,0.00625,0.00138888888888888,6.451612903225806e-4,4.2016806722689073e-4,2.9282576866764275e-4,0.00145102781136638,0.00196078431372549,0.002,0.00209523809523809,0.00202764976958525,0.00216606498194945,0.0021505376344086,0.00214477211796246,0.00213903743315508,0.00213713268032056,0.00213713268032056,0.00213713268032056,0.00213713268032056,0.00213713268032056,0.00213713268032056,0.00213713268032056
ɪ-ea,0,0,0.05,0.02095959595959596,0.01982058371735791,0.01599269943318372,0.01128435120555034,0.00904034126912072,0.00863497187026598,0.00802887864823348,0.00775283651138771,0.0075319604067946,0.00736128864454671,0.00730031508034464,0.00726902428328843,0.00725414726424572,0.00725017902917382,0.00725017902917382,0.00725017902917382,0.00725017902917382,0.00725017902917382,0.00725017902917382,0.00725017902917382
ɪ-ee,0,0,0.00625,0.00277777777777777,0.0032258064516129,0.00252100840336134,0.00319881219969892,0.00307089527224152,0.00360581169404698,0.00350721966205837,0.00419708230112854,0.00406727589887786,0.00398056707541446,0.0039529631266264,0.0039378946068281,0.00392734980970275,0.0039243339510481,0.0039243339510481,0.0039243339510481,0.0039243339510481,0.0039243339510481,0.0039243339510481,0.0039243339510481
ɪ-ei,0,0,0,0,0,4.2016806722689073e-4,5.856515373352855e-4,4.8367593712212814e-4,4.357298474945534e-4,6.000000000000001e-4,5.714285714285715e-4,5.529953917050691e-4,5.415162454873646e-4,5.376344086021505e-4,5.361930294906167e-4,5.347593582887701e-4,5.342831700801424e-4,5.342831700801424e-4,5.342831700801424e-4,5.342831700801424e-4,5.342831700801424e-4,5.342831700801424e-4,5.342831700801424e-4
ɪ-eo,0,0,0,0,0,0,0,0,3.3783783783783786e-4,3.0721966205837174e-4,2.890173410404624e-4,2.824858757062147e-4,2.754820936639119e-4,2.73972602739726e-4,2.7100271002710027e-4,2.702702702702703e-4,2.702702702702703e-4,2.702702702702703e-4,2.702702702702703e-4,2.702702702702703e-4,2.702702702702703e-4,2.702702702702703e-4,2.702702702702703e-4
ɪ-hi,0,0,0.01818181818181818,0.00727272727272727,0.0096,0.01511767052253689,0.01056764831412718,0.00869609856262833,0.00748498498498498,0.00737941628264209,0.01102232800634704,0.01079965232507605,0.01057747284162378,0.00991025035427491,0.00987758153443603,0.0098695246971109,0.0098695246971109,0.0098695246971109,0.0098695246971109,0.0098695246971109,0.0098695246971109,0.0098695246971109,0.0098695246971109
ɪ-i,0,0.4,0.7005681818181818,0.6740404040404041,0.65632089093702,0.6069848122735333,0.5807032233028402,0.5550794033943751,0.5533394490747432,0.5475683563748079,0.5409132261697169,0.5389121370285082,0.5388920969410104,0.54429576749407,0.5449726683398107,0.5449390393781831,0.5448079288914076,0.5448079288914076,0.5448079288914076,0.5448079288914076,0.5448079288914076,0.5448079288914076,0.5448079288914076
ɪ-i_e,0,0,0,0.00277777777777777,0.01830645161290322,0.01709901351845086,0.01543103065797063,0.01660822249093107,0.01773420479302832,0.02239999999999999,0.02212885154061624,0.02207018787663949,0.02289013010012942,0.02212952663453219,0.0220886875597054,0.02222631999508267,0.02221266926643534,0.02221266926643534,0.02221266926643534,0.02221266926643534,0.02221266926643534,0.02221266926643534,0.02221266926643534
ɪ-ia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ɪ-ia_e,0,0,0,0,0,0,8.784773060029283e-4,7.255139056831923e-4,6.535947712418301e-4,6.000000000000001e-4,5.714285714285715e-4,5.529953917050691e-4,5.415162454873646e-4,5.376344086021505e-4,5.361930294906167e-4,5.347593582887701e-4,5.342831700801424e-4,5.342831700801424e-4,5.342831700801424e-4,5.342831700801424e-4,5.342831700801424e-4,5.342831700801424e-4,5.342831700801424e-4
